C:\WinT,A100\DIL805.PR,O\Data\Def,ormation,\SalimAlha,bsi\Ti64,\Basic file\,039_Compress,ion_Salim_Ti6,4_850_-2,.0_CoolQu,ench_012_.,asc
No.,Time,Tem.1,DL,Force,Strain,kf (Def.),Phi  (D),Phi* (D),Tem.2,Tem.3,Poti,HF
,s,∞C,µm,N,%,N/mm≤,,1/s,∞C,∞C,mm,%
2752,1990.955933,850,-602.08,2760.3,6.02,132.1159,0.0702,0.0099,-20,-20,9.7307,34.43
2753,1990.963623,850,-603.07,2761,6.03,132.1356,0.0703,0.0099,-20,-20,9.73,34.38
2754,1990.96936,850,-603.4,2761.1,6.03,132.1377,0.0704,0.0099,-20,-20,9.7294,34.29
2755,1990.977051,850.1,-604.23,2760.6,6.04,132.0991,0.0704,0.0099,-20,-20,9.7287,34.42
2756,1990.984741,850.1,-604.56,2760.7,6.05,132.1012,0.0705,0.0099,-20,-20,9.728,34.3
2757,1990.992432,850.1,-605.83,2761.5,6.06,132.1237,0.0706,0.0099,-20,-20,9.7273,34.3
2758,1990.998169,850,-606.54,2762.1,6.07,132.1406,0.0707,0.0099,-20,-20,9.7268,34.31
2759,1991.005981,850,-606.71,2761.1,6.07,132.0911,0.0707,0.0099,-20,-20,9.7261,34.18
2760,1991.01355,850.1,-607.65,2761.4,6.08,132.0914,0.0708,0.0099,-20,-20,9.7254,34.26
2761,1991.021362,850,-608.25,2761.1,6.08,132.0694,0.0709,0.0098,-20,-20,9.7247,34.28
2762,1991.0271,850,-608.75,2762.5,6.09,132.1297,0.0709,0.0099,-20,-20,9.7241,34.32
2763,1991.03479,850,-609.36,2761.7,6.09,132.0808,0.071,0.0098,-20,-20,9.7234,34.17
2764,1991.04248,850,-610.24,2761,6.1,132.0347,0.0711,0.0099,-20,-20,9.7227,34.3
2765,1991.050171,850.2,-611.34,2762.1,6.11,132.0731,0.0712,0.0097,-20,-20,9.722,34.19
2766,1991.05603,850.1,-611.62,2761.5,6.12,132.0423,0.0712,0.0098,-20,-20,9.7214,34.23
2767,1991.063721,850,-612.17,2762.2,6.12,132.0681,0.0713,0.0097,-20,-20,9.7207,34.35
2768,1991.071411,850,-612.78,2763.2,6.13,132.1067,0.0714,0.0097,-20,-20,9.72,34.4
2769,1991.079102,850.1,-613.72,2763.5,6.14,132.107,0.0715,0.0098,-20,-20,9.7193,34.25
2770,1991.084839,850,-613.72,2762.7,6.14,132.0666,0.0715,0.0098,-20,-20,9.7188,34.38
2771,1991.092529,850.1,-614.98,2763.4,6.15,132.0824,0.0716,0.0099,-20,-20,9.718,34.22
2772,1991.10022,850.1,-615.37,2763.8,6.15,132.0972,0.0716,0.0099,-20,-20,9.7173,34.2
2773,1991.10791,850,-616.31,2764.9,6.16,132.1378,0.0717,0.01,-20,-20,9.7166,34.32
2774,1991.11377,850,-616.75,2763.8,6.17,132.0777,0.0718,0.0099,-20,-20,9.716,34.27
2775,1991.12146,850.1,-617.85,2763,6.18,132.0219,0.0719,0.01,-20,-20,9.7153,34.29
2776,1991.12915,850.1,-618.07,2764.2,6.18,132.0793,0.0719,0.0099,-20,-20,9.7146,34.2
2777,1991.136841,850.1,-619.07,2764.2,6.19,132.0653,0.072,0.01,-20,-20,9.7139,34.15
2778,1991.142578,850,-619.56,2763.9,6.2,132.0449,0.0721,0.0098,-20,-20,9.7134,34.25
2779,1991.150269,850,-620.45,2765.3,6.2,132.0997,0.0722,0.0099,-20,-20,9.7127,34.29
2780,1991.157837,850.1,-620.94,2764.9,6.21,132.0725,0.0722,0.0097,-20,-20,9.712,34.18
2781,1991.165649,850.1,-621.72,2765.5,6.22,132.0885,0.0723,0.0098,-20,-20,9.7112,34.21
2782,1991.171387,850.1,-621.94,2765.1,6.22,132.0653,0.0723,0.0097,-20,-20,9.7107,34.11
2783,1991.179077,850.1,-622.65,2765.5,6.23,132.0753,0.0724,0.0097,-20,-20,9.71,34.1
2784,1991.18689,850,-623.54,2765.1,6.24,132.0427,0.0725,0.0097,-20,-20,9.7093,34.31
2785,1991.19458,849.9,-624.09,2766.5,6.24,132.1022,0.0726,0.0097,-20,-20,9.7085,34.48
2786,1991.200317,849.9,-624.97,2766.5,6.25,132.0898,0.0727,0.0098,-20,-20,9.708,34.32
2787,1991.208008,849.9,-625.58,2765.9,6.26,132.0543,0.0727,0.0097,-20,-20,9.7073,34.28
2788,1991.215698,849.9,-626.29,2766.3,6.26,132.0644,0.0728,0.0097,-20,-20,9.7066,34.45
2789,1991.223389,849.9,-627.01,2766.1,6.27,132.0408,0.0729,0.0097,-20,-20,9.7059,34.49
2790,1991.229126,849.9,-627.45,2765.8,6.27,132.0212,0.0729,0.0098,-20,-20,9.7054,34.39
2791,1991.236816,849.9,-628.17,2766.1,6.28,132.0245,0.073,0.0098,-20,-20,9.7046,34.37
2792,1991.244507,850,-628.5,2764.5,6.29,131.946,0.073,0.0098,-20,-20,9.7039,34.33
2793,1991.252197,850,-629.38,2766.1,6.29,132.0074,0.0731,0.0098,-20,-20,9.7032,34.37
2794,1991.258057,850,-630.32,2767,6.3,132.0412,0.0732,0.0099,-20,-20,9.7027,34.35
2795,1991.265747,849.9,-630.54,2767.3,6.31,132.0516,0.0733,0.0099,-20,-20,9.702,34.4
2796,1991.273438,849.9,-631.42,2768.2,6.31,132.0794,0.0733,0.0101,-20,-20,9.7013,34.36
2797,1991.281128,849.9,-632.14,2766.9,6.32,132.0089,0.0734,0.01,-20,-20,9.7006,34.38
2798,1991.286987,850,-633.02,2768.3,6.33,132.0636,0.0735,0.0101,-20,-20,9.7,34.48
2799,1991.294678,850,-633.8,2767,6.34,131.9923,0.0736,0.01,-20,-20,9.6993,34.28
2800,1991.302368,850,-634.02,2768,6.34,132.0361,0.0736,0.01,-20,-20,9.6986,34.46
2801,1991.310059,850,-635.4,2767.6,6.35,131.9966,0.0738,0.0099,-20,-20,9.6979,34.39
2802,1991.315796,850,-635.34,2768.7,6.35,132.0511,0.0738,0.0098,-20,-20,9.6973,34.3
2803,1991.323486,850,-636.17,2767.3,6.36,131.9722,0.0739,0.0098,-20,-20,9.6966,34.36
2804,1991.331177,849.9,-636.94,2767.9,6.37,131.9882,0.0739,0.0096,-20,-20,9.6959,34.49
2805,1991.337036,849.9,-637.71,2767.7,6.38,131.9706,0.074,0.0097,-20,-20,9.6954,34.45
2806,1991.344727,850.1,-637.93,2767.9,6.38,131.9742,0.074,0.0095,-20,-20,9.6947,34.41
2807,1991.352417,850.1,-638.6,2768.3,6.39,131.985,0.0741,0.0097,-20,-20,9.694,34.13
2808,1991.360107,850.1,-639.26,2769.1,6.39,132.016,0.0742,0.0095,-20,-20,9.6933,34.21
2809,1991.367798,850.1,-640.25,2768.4,6.4,131.9684,0.0743,0.0096,-20,-20,9.6926,34.03
2810,1991.373657,850.1,-640.86,2768,6.41,131.9397,0.0744,0.0095,-20,-20,9.692,34.11
2811,1991.381226,850.2,-641.57,2768,6.42,131.9296,0.0744,0.0095,-20,-20,9.6913,34.12
2812,1991.389038,850.1,-642.29,2768.6,6.42,131.9463,0.0745,0.0095,-20,-20,9.6906,34.07
2813,1991.394775,850.1,-642.46,2768.3,6.42,131.9306,0.0745,0.0095,-20,-20,9.6901,34.11
2814,1991.402466,850.1,-643.06,2769.1,6.43,131.9623,0.0746,0.0096,-20,-20,9.6894,34.3
2815,1991.410156,850.1,-643.78,2768.3,6.44,131.9119,0.0747,0.0096,-20,-20,9.6887,34.33
2816,1991.417847,850.1,-644.94,2769.1,6.45,131.9358,0.0748,0.0097,-20,-20,9.6879,34.06
2817,1991.423584,850,-645.16,2768.7,6.45,131.9126,0.0748,0.0098,-20,-20,9.6874,34.21
2818,1991.431274,849.9,-645.38,2769.7,6.45,131.9564,0.0748,0.0099,-20,-20,9.6867,34.38
2819,1991.438965,850,-646.26,2770.3,6.46,131.9708,0.0749,0.0099,-20,-20,9.686,34.29
2820,1991.446655,850,-647.53,2769.6,6.48,131.9194,0.0751,0.01,-20,-20,9.6853,34.2
2821,1991.452515,850.1,-647.92,2770,6.48,131.934,0.0751,0.0102,-20,-20,9.6847,34.22
2822,1991.460205,850,-648.8,2769.9,6.49,131.9149,0.0752,0.0102,-20,-20,9.684,34.29
2823,1991.467896,850,-649.79,2769.6,6.5,131.8875,0.0753,0.0101,-20,-20,9.6833,34.24
2824,1991.475586,850,-650.02,2770.4,6.5,131.9246,0.0753,0.01,-20,-20,9.6826,34.35
2825,1991.481323,850,-650.29,2770.8,6.5,131.9408,0.0754,0.0099,-20,-20,9.6821,34.21
2826,1991.489136,850,-651.45,2770.4,6.51,131.9043,0.0755,0.01,-20,-20,9.6813,34.3
2827,1991.496826,850,-651.84,2770.8,6.52,131.919,0.0755,0.0099,-20,-20,9.6806,34.27
2828,1991.504517,850,-652.88,2770.7,6.53,131.8975,0.0756,0.0098,-20,-20,9.6799,34.41
2829,1991.510254,850,-653.71,2772,6.54,131.9461,0.0757,0.0097,-20,-20,9.6794,34.22
2830,1991.517944,850,-654.1,2770.8,6.54,131.8871,0.0758,0.0096,-20,-20,9.6787,34.34
2831,1991.525635,850,-654.54,2771.5,6.55,131.9143,0.0758,0.0096,-20,-20,9.678,34.25
2832,1991.533325,850.1,-655.04,2772,6.55,131.9274,0.0759,0.0096,-20,-20,9.6773,34.19
2833,1991.539063,850.1,-655.7,2772,6.56,131.9181,0.0759,0.0096,-20,-20,9.6767,34.16
2834,1991.546753,850.2,-656.47,2771.7,6.56,131.8938,0.076,0.0097,-20,-20,9.676,34.18
2835,1991.554443,850.1,-657.24,2771.5,6.57,131.8762,0.0761,0.0097,-20,-20,9.6753,34.07
2836,1991.562134,850,-658.01,2772.4,6.58,131.9055,0.0762,0.0098,-20,-20,9.6746,34.21
2837,1991.567993,849.9,-658.51,2772.4,6.59,131.8985,0.0762,0.0097,-20,-20,9.6741,34.2
2838,1991.575684,850,-659.17,2772.5,6.59,131.8958,0.0763,0.0098,-20,-20,9.6734,34.25
2839,1991.583374,850.1,-659.94,2772.2,6.6,131.8715,0.0764,0.0097,-20,-20,9.6727,34.22
2840,1991.591064,850,-660.83,2771.8,6.61,131.839,0.0765,0.0099,-20,-20,9.672,34.29
2841,1991.596802,850.2,-661.1,2771.7,6.61,131.8284,0.0765,0.0098,-20,-20,9.6714,34.13
2842,1991.604614,850.2,-661.38,2773.1,6.61,131.8914,0.0765,0.0099,-20,-20,9.6707,34.07
2843,1991.612305,850.1,-662.59,2773.4,6.63,131.8877,0.0767,0.0098,-20,-20,9.67,34.23
2844,1991.619995,850,-663.14,2772.5,6.63,131.8397,0.0767,0.0098,-20,-20,9.6693,34.27
2845,1991.625732,850,-664.14,2772,6.64,131.799,0.0768,0.0098,-20,-20,9.6688,34.23
2846,1991.633423,849.9,-664.36,2773.8,6.64,131.8828,0.0769,0.0097,-20,-20,9.668,34.25
2847,1991.641113,850,-665.24,2773.1,6.65,131.8369,0.077,0.0098,-20,-20,9.6673,34.32
2848,1991.648804,850,-665.85,2773.2,6.66,131.835,0.077,0.0096,-20,-20,9.6666,34.28
2849,1991.654663,849.9,-666.56,2773.4,6.67,131.8316,0.0771,0.0098,-20,-20,9.6661,34.21
2850,1991.662354,849.9,-666.95,2772,6.67,131.7592,0.0771,0.0097,-20,-20,9.6654,34.34
2851,1991.670044,850,-667.94,2773.5,6.68,131.8188,0.0773,0.0098,-20,-20,9.6647,34.37
2852,1991.677734,849.9,-668.55,2774.2,6.69,131.8437,0.0773,0.0097,-20,-20,9.664,34.34
2853,1991.683472,850,-668.94,2773.5,6.69,131.8048,0.0774,0.0098,-20,-20,9.6634,34.37
2854,1991.691162,850,-669.6,2773.7,6.7,131.8021,0.0774,0.0098,-20,-20,9.6627,34.33
2855,1991.698853,850,-669.99,2774.1,6.7,131.8167,0.0775,0.0099,-20,-20,9.662,34.16
2856,1991.706543,850,-671.14,2774.2,6.71,131.807,0.0776,0.01,-20,-20,9.6613,34.37
2857,1991.712402,850,-671.97,2774.9,6.72,131.8288,0.0777,0.01,-20,-20,9.6608,34.21
2858,1991.720093,850,-672.52,2775.1,6.73,131.8277,0.0777,0.01,-20,-20,9.6601,34.23
2859,1991.727905,850,-673.24,2775.5,6.73,131.8376,0.0778,0.0099,-20,-20,9.6594,34.33
2860,1991.733643,850,-673.9,2774.4,6.74,131.7748,0.0779,0.0098,-20,-20,9.6588,34.33
2861,1991.741333,850,-674.29,2774.9,6.74,131.7961,0.0779,0.0098,-20,-20,9.6581,34.08
2862,1991.749023,850,-675.01,2775.1,6.75,131.7926,0.078,0.0097,-20,-20,9.6574,34.32
2863,1991.756714,849.9,-675.89,2775.5,6.76,131.8002,0.0781,0.0098,-20,-20,9.6567,34.3
2864,1991.762451,850,-676.33,2775.6,6.76,131.8006,0.0782,0.0096,-20,-20,9.6562,34.28
2865,1991.770142,850,-676.83,2775.6,6.77,131.7936,0.0782,0.0096,-20,-20,9.6555,34.16
2866,1991.777954,850.1,-677.76,2774.6,6.78,131.7336,0.0783,0.0097,-20,-20,9.6548,34.05
2867,1991.785645,850.2,-678.04,2774.9,6.78,131.743,0.0783,0.0097,-20,-20,9.6541,34.14
2868,1991.791382,850.2,-678.92,2775.2,6.79,131.7439,0.0784,0.0098,-20,-20,9.6535,33.92
2869,1991.799072,850.1,-679.42,2775.6,6.79,131.757,0.0785,0.0097,-20,-20,9.6528,33.96
2870,1991.806763,849.9,-680.52,2777,6.81,131.8082,0.0786,0.0099,-20,-20,9.6521,34.22
2871,1991.814453,850,-681.07,2776,6.81,131.7536,0.0787,0.0099,-20,-20,9.6514,34.28
2872,1991.82019,850,-681.57,2776.3,6.82,131.7599,0.0787,0.01,-20,-20,9.6508,34.29
2873,1991.828003,850,-682.07,2777.2,6.82,131.793,0.0788,0.0099,-20,-20,9.6501,34.27
2874,1991.835693,849.9,-682.84,2776.5,6.83,131.7487,0.0788,0.0099,-20,-20,9.6494,34.3
2875,1991.843384,849.9,-684.27,2777.2,6.84,131.7618,0.079,0.01,-20,-20,9.6487,34.32
2876,1991.849121,849.9,-684.27,2778.2,6.84,131.8085,0.079,0.0099,-20,-20,9.6482,34.32
2877,1991.856812,850,-684.66,2777.5,6.85,131.7697,0.079,0.01,-20,-20,9.6475,34.17
2878,1991.864502,850,-685.43,2777.9,6.85,131.7788,0.0791,0.0099,-20,-20,9.6468,34.15
2879,1991.872192,850,-686.09,2778.3,6.86,131.7895,0.0792,0.0099,-20,-20,9.6461,34.17
2880,1991.878052,850,-687.31,2776.3,6.87,131.6788,0.0793,0.01,-20,-20,9.6455,34.2
2881,1991.88562,850,-687.58,2778.9,6.88,131.7951,0.0794,0.01,-20,-20,9.6448,34.18
2882,1991.893311,850,-688.36,2777.7,6.88,131.7308,0.0794,0.0101,-20,-20,9.6441,34.27
2883,1991.901001,850.1,-688.91,2779.8,6.89,131.8231,0.0795,0.01,-20,-20,9.6434,34.24
2884,1991.90686,850,-689.62,2778.6,6.9,131.7529,0.0796,0.0101,-20,-20,9.6429,34.26
2885,1991.914551,850.1,-690.4,2779,6.9,131.762,0.0797,0.01,-20,-20,9.6422,34.18
2886,1991.922241,850,-691,2779.1,6.91,131.76,0.0797,0.0101,-20,-20,9.6414,34.28
2887,1991.929932,850,-692,2780.1,6.92,131.7927,0.0798,0.01,-20,-20,9.6407,34.16
2888,1991.935669,850,-692.16,2779.1,6.92,131.7436,0.0799,0.0099,-20,-20,9.6402,34.29
2889,1991.943359,850,-692.99,2780.4,6.93,131.792,0.0799,0.0099,-20,-20,9.6395,34.27
2890,1991.95105,850.1,-693.76,2780.3,6.94,131.7744,0.08,0.0098,-20,-20,9.6388,34.17
2891,1991.95874,850.1,-694.53,2779.4,6.95,131.7234,0.0801,0.0098,-20,-20,9.6381,34.15
2892,1991.9646,850,-694.86,2780.4,6.95,131.7654,0.0801,0.0097,-20,-20,9.6375,34.31
2893,1991.97229,850,-695.47,2780.8,6.95,131.7768,0.0802,0.0098,-20,-20,9.6368,34.19
2894,1991.97998,850.1,-696.57,2780.5,6.97,131.7479,0.0803,0.0097,-20,-20,9.6361,34.14
2895,1991.987671,850.1,-697.24,2781.3,6.97,131.7719,0.0804,0.0097,-20,-20,9.6354,34.13
2896,1991.99353,850.1,-697.29,2780.5,6.97,131.7377,0.0804,0.0098,-20,-20,9.6349,34.2
2897,1992.001099,850,-698.06,2779.6,6.98,131.6801,0.0805,0.0097,-20,-20,9.6342,34.21
2898,1992.008911,850,-699.06,2780.3,6.99,131.6994,0.0806,0.0098,-20,-20,9.6335,34.18
2899,1992.016479,850,-699.5,2781.4,6.99,131.7465,0.0806,0.0098,-20,-20,9.6328,34.2
2900,1992.022339,850,-700,2781,7,131.7195,0.0807,0.01,-20,-20,9.6322,34.13
2901,1992.030029,850.1,-700.71,2781.5,7.01,131.736,0.0808,0.0099,-20,-20,9.6315,34.12
2902,1992.03772,850,-701.82,2781.3,7.02,131.707,0.0809,0.0099,-20,-20,9.6308,34.16
2903,1992.04541,849.9,-702.75,2780.5,7.03,131.6604,0.081,0.0099,-20,-20,9.6301,34.29
2904,1992.05127,850.1,-702.81,2781.5,7.03,131.7063,0.081,0.0099,-20,-20,9.6296,34.3
2905,1992.05896,850,-703.8,2782,7.04,131.7122,0.0811,0.0098,-20,-20,9.6289,34.28
2906,1992.06665,849.9,-703.86,2782.2,7.04,131.7247,0.0811,0.0098,-20,-20,9.6282,34.36
2907,1992.074341,850.1,-705.02,2782.2,7.05,131.7083,0.0812,0.0098,-20,-20,9.6275,34.19
2908,1992.080078,850,-705.29,2781.8,7.05,131.6844,0.0813,0.0098,-20,-20,9.6269,34.26
2909,1992.087769,850,-706.06,2782.5,7.06,131.7068,0.0813,0.0099,-20,-20,9.6262,34.2
2910,1992.095459,850,-707,2781.7,7.07,131.6535,0.0814,0.0098,-20,-20,9.6255,34.1
2911,1992.103149,850,-707.77,2781.8,7.08,131.6493,0.0815,0.0098,-20,-20,9.6248,34.28
2912,1992.108887,850,-708.1,2782.2,7.08,131.6646,0.0816,0.0098,-20,-20,9.6243,34.3
2913,1992.116577,850,-708.88,2782.7,7.09,131.6736,0.0816,0.0099,-20,-20,9.6236,34.19
2914,1992.124268,850,-709.04,2782.2,7.09,131.6513,0.0817,0.01,-20,-20,9.6229,34.33
2915,1992.131958,849.9,-710.26,2781.8,7.1,131.6141,0.0818,0.01,-20,-20,9.6222,34.31
2916,1992.137695,849.9,-710.75,2782.7,7.11,131.647,0.0819,0.01,-20,-20,9.6217,34.27
2917,1992.145386,850,-711.75,2782.4,7.12,131.6196,0.082,0.01,-20,-20,9.621,34.16
2918,1992.153198,850,-712.3,2782.4,7.12,131.6118,0.082,0.01,-20,-20,9.6203,34.23
2919,1992.160889,849.9,-712.63,2781.7,7.13,131.5738,0.0821,0.0099,-20,-20,9.6196,34.16
2920,1992.166626,849.9,-713.4,2782.8,7.13,131.6161,0.0821,0.0099,-20,-20,9.619,34.36
2921,1992.174316,849.9,-714.45,2782.4,7.14,131.5813,0.0822,0.01,-20,-20,9.6183,34.25
2922,1992.182007,849.9,-715,2783.1,7.15,131.6068,0.0823,0.01,-20,-20,9.6176,34.41
2923,1992.189697,849.9,-715.77,2782.9,7.16,131.5892,0.0824,0.01,-20,-20,9.6169,34.37
2924,1992.195557,850,-715.99,2782.2,7.16,131.5528,0.0824,0.0099,-20,-20,9.6164,34.22
2925,1992.203247,850,-716.82,2782.4,7.17,131.5477,0.0825,0.0098,-20,-20,9.6157,34.24
2926,1992.210938,850.1,-717.32,2782.5,7.17,131.5473,0.0826,0.0098,-20,-20,9.615,34.22
2927,1992.218628,850.2,-717.87,2782.8,7.18,131.5528,0.0826,0.01,-20,-20,9.6143,34.02
2928,1992.224365,850.1,-718.48,2782.9,7.18,131.5509,0.0827,0.0099,-20,-20,9.6138,34.01
2929,1992.232056,850.1,-719.8,2783.8,7.2,131.572,0.0828,0.01,-20,-20,9.6131,34.04
2930,1992.239746,850.1,-720.79,2782.7,7.21,131.5047,0.0829,0.0098,-20,-20,9.6123,34.11
2931,1992.245605,850.1,-721.01,2782.7,7.21,131.5016,0.083,0.0098,-20,-20,9.6118,34.02
2932,1992.253296,850.1,-721.4,2783.8,7.21,131.5493,0.083,0.0096,-20,-20,9.6111,34.07
2933,1992.260986,850,-721.84,2783.8,7.22,131.5431,0.083,0.0096,-20,-20,9.6104,34.22
2934,1992.268677,850,-722.83,2783.6,7.23,131.5224,0.0832,0.0096,-20,-20,9.6097,34.19
2935,1992.274414,850,-722.94,2784.5,7.23,131.5607,0.0832,0.0096,-20,-20,9.6092,34.24
2936,1992.282227,850,-723.99,2785.3,7.24,131.5857,0.0833,0.0097,-20,-20,9.6085,34.2
2937,1992.289917,850,-724.54,2784.1,7.25,131.5181,0.0833,0.0095,-20,-20,9.6078,34.19
2938,1992.297607,850.1,-725.76,2783.6,7.26,131.4809,0.0835,0.0096,-20,-20,9.6071,34.11
2939,1992.303345,850.1,-725.65,2784.2,7.26,131.5091,0.0835,0.0095,-20,-20,9.6065,34.05
2940,1992.311035,850.2,-726.36,2784.5,7.26,131.5122,0.0835,0.0097,-20,-20,9.6058,34.05
2941,1992.318726,850.2,-727.36,2784.2,7.27,131.4848,0.0836,0.0097,-20,-20,9.6051,34.12
2942,1992.326416,850.1,-728.07,2785.8,7.28,131.5478,0.0837,0.0099,-20,-20,9.6044,33.98
2943,1992.332275,850.1,-728.3,2786.2,7.28,131.5646,0.0837,0.0099,-20,-20,9.6039,34.12
2944,1992.339966,850.1,-729.01,2785.2,7.29,131.5079,0.0838,0.0099,-20,-20,9.6032,34.02
2945,1992.347656,850,-730.01,2785.9,7.3,131.527,0.0839,0.0099,-20,-20,9.6025,34.08
2946,1992.355347,850,-730.5,2785.3,7.31,131.4934,0.084,0.0099,-20,-20,9.6018,34.26
2947,1992.361084,850,-731.05,2785.1,7.31,131.4723,0.084,0.0101,-20,-20,9.6012,34.23
2948,1992.368774,850.1,-731.83,2785.2,7.32,131.468,0.0841,0.01,-20,-20,9.6005,34.17
2949,1992.376465,850,-732.65,2786.2,7.33,131.5027,0.0842,0.01,-20,-20,9.5998,34.13
2950,1992.384277,850,-733.37,2786.5,7.33,131.5059,0.0843,0.01,-20,-20,9.5991,34.23
2951,1992.390015,850,-733.81,2785.3,7.34,131.4464,0.0843,0.01,-20,-20,9.5986,34.17
2952,1992.397705,850,-734.8,2785.9,7.35,131.4589,0.0844,0.0099,-20,-20,9.5979,34.18
2953,1992.405396,850,-735.03,2787.2,7.35,131.5156,0.0845,0.0099,-20,-20,9.5972,34.15
2954,1992.413086,850,-735.69,2787.2,7.36,131.5062,0.0845,0.0099,-20,-20,9.5965,34.1
2955,1992.418823,850,-736.74,2786.6,7.37,131.4647,0.0847,0.0099,-20,-20,9.596,34.08
2956,1992.426514,849.9,-737.12,2786.7,7.37,131.4659,0.0847,0.0098,-20,-20,9.5952,34.16
2957,1992.434204,850,-737.84,2787.2,7.38,131.4756,0.0848,0.0099,-20,-20,9.5946,34.17
2958,1992.441895,850.1,-738.61,2787.3,7.39,131.4713,0.0849,0.0098,-20,-20,9.5939,34.07
2959,1992.447754,850.1,-739.11,2788,7.39,131.4975,0.0849,0.0098,-20,-20,9.5933,34.08
2960,1992.455444,850,-739.71,2787,7.4,131.4424,0.085,0.0097,-20,-20,9.5926,34.02
2961,1992.463135,850.1,-740.32,2787.7,7.4,131.467,0.085,0.0099,-20,-20,9.5919,34.09
2962,1992.470825,850.1,-741.31,2788.9,7.41,131.506,0.0851,0.0099,-20,-20,9.5912,33.98
2963,1992.476563,850,-741.59,2788.6,7.42,131.4888,0.0852,0.0099,-20,-20,9.5907,34.18
2964,1992.484253,850,-742.58,2788,7.43,131.4481,0.0853,0.0099,-20,-20,9.59,34.13
2965,1992.491943,850,-743.19,2787.6,7.43,131.4196,0.0853,0.0098,-20,-20,9.5893,34.13
2966,1992.499634,849.9,-743.85,2789.4,7.44,131.4965,0.0854,0.0099,-20,-20,9.5886,34.26
2967,1992.505493,849.9,-744.07,2789.3,7.44,131.4867,0.0854,0.0099,-20,-20,9.588,34.3
2968,1992.513184,850,-744.79,2789.3,7.45,131.4765,0.0855,0.0099,-20,-20,9.5873,34.3
2969,1992.520874,850,-745.95,2788.3,7.46,131.4136,0.0856,0.0098,-20,-20,9.5866,34.2
2970,1992.528564,850,-746.78,2790.8,7.47,131.5213,0.0857,0.0098,-20,-20,9.5859,34.33
2971,1992.534424,850,-747.22,2788.9,7.47,131.4221,0.0858,0.0098,-20,-20,9.5854,34.27
2972,1992.542114,850,-747.6,2789.8,7.48,131.4631,0.0858,0.0098,-20,-20,9.5847,34.15
2973,1992.549805,850,-747.99,2790.4,7.48,131.4841,0.0859,0.0097,-20,-20,9.584,34.09
2974,1992.557495,850.1,-748.98,2791.2,7.49,131.5098,0.086,0.0097,-20,-20,9.5833,33.94
2975,1992.563232,850.1,-749.86,2790.3,7.5,131.4508,0.0861,0.0097,-20,-20,9.5828,34.04
2976,1992.570923,850,-750.25,2790.1,7.5,131.4387,0.0861,0.0098,-20,-20,9.582,33.99
2977,1992.578613,850.2,-751.13,2790.7,7.51,131.4527,0.0862,0.0098,-20,-20,9.5813,33.93
2978,1992.584473,850.1,-751.24,2791.2,7.51,131.4777,0.0862,0.0098,-20,-20,9.5808,34.09
2979,1992.592163,850.1,-752.18,2791.7,7.52,131.4842,0.0863,0.0098,-20,-20,9.5801,33.99
2980,1992.599854,850.1,-753.06,2792.2,7.53,131.4982,0.0864,0.0098,-20,-20,9.5794,34.1
2981,1992.607544,850.1,-753.51,2792.1,7.54,131.4853,0.0865,0.0099,-20,-20,9.5787,34.08
2982,1992.613281,850.2,-753.89,2792,7.54,131.4732,0.0865,0.01,-20,-20,9.5782,33.99
2983,1992.620972,850,-754.72,2792.1,7.55,131.468,0.0866,0.01,-20,-20,9.5775,34.05
2984,1992.628662,850,-755.55,2792.1,7.56,131.4563,0.0867,0.01,-20,-20,9.5768,33.96
2985,1992.636353,850,-756.37,2792.5,7.56,131.4644,0.0868,0.0099,-20,-20,9.5761,34.04
2986,1992.644043,850,-757.26,2792.7,7.57,131.4584,0.0869,0.01,-20,-20,9.5754,33.96
2987,1992.649902,850.1,-757.7,2793.2,7.58,131.4787,0.0869,0.0099,-20,-20,9.5749,34.09
2988,1992.657593,850.1,-757.97,2792.9,7.58,131.4615,0.0869,0.0099,-20,-20,9.5742,34
2989,1992.665283,850,-758.64,2792.9,7.59,131.4521,0.087,0.0098,-20,-20,9.5734,34.2
2990,1992.671021,850.1,-759.41,2793.2,7.59,131.4543,0.0871,0.0099,-20,-20,9.5729,34.09
2991,1992.678711,850,-760.46,2793.5,7.6,131.4527,0.0872,0.0098,-20,-20,9.5722,34.04
2992,1992.686401,850.1,-760.73,2794.1,7.61,131.4753,0.0872,0.0099,-20,-20,9.5715,33.97
2993,1992.694092,850,-761.45,2794.6,7.61,131.4915,0.0873,0.0098,-20,-20,9.5708,34.22
2994,1992.699829,849.9,-761.89,2794.8,7.62,131.4919,0.0874,0.0098,-20,-20,9.5703,34.18
2995,1992.707642,849.9,-762.77,2794.9,7.63,131.4859,0.0875,0.0098,-20,-20,9.5696,34.27
2996,1992.715332,849.8,-763.27,2794.6,7.63,131.4656,0.0875,0.0099,-20,-20,9.5689,34.28
2997,1992.723022,849.9,-764.43,2795.2,7.64,131.4756,0.0876,0.0099,-20,-20,9.5682,34.22
2998,1992.72876,850,-764.59,2795.8,7.65,131.4998,0.0877,0.0099,-20,-20,9.5676,34.12
2999,1992.73645,850,-765.64,2795.6,7.66,131.4782,0.0878,0.0098,-20,-20,9.5669,34.25
3000,1992.744141,849.9,-765.92,2794.6,7.66,131.4279,0.0878,0.0098,-20,-20,9.5662,34.25
