C:\WinT,A100\DIL805.PR,O\Data\Def,ormation,\SalimAlha,bsi\Ti64,\Basic file\,058_Compress,ion_Salim_Ti6,4_850_-2,.0_CoolPo,werOff_010_,.asc
No.,Time,Tem.1,DL,Force,Strain,kf (Def.),Phi  (D),Phi* (D),Tem.2,Tem.3,Poti,HF
,s,∞C,µm,N,%,N/mm≤,,1/s,∞C,∞C,mm,%
8026,2028.98291,849.9,-3536.67,3239.8,35.37,106.6444,0.4441,0.01,-20,-20,6.7923,33.39
8027,2028.990601,850,-3537.17,3240.9,35.37,106.6733,0.4442,0.0099,-20,-20,6.7918,33.45
8028,2028.998413,850,-3537.83,3239.8,35.38,106.6253,0.4443,0.0101,-20,-20,6.7914,33.32
8029,2029.006104,850,-3538.05,3241,35.38,106.6634,0.4443,0.0099,-20,-20,6.7909,33.24
8030,2029.011841,850,-3538.33,3241.7,35.38,106.682,0.4444,0.01,-20,-20,6.7905,33.39
8031,2029.019531,849.9,-3538.66,3241,35.39,106.6533,0.4444,0.0099,-20,-20,6.79,33.35
8032,2029.027222,850,-3539.37,3240.6,35.39,106.6276,0.4445,0.01,-20,-20,6.7895,33.26
8033,2029.033081,850,-3539.93,3240.2,35.4,106.6046,0.4446,0.01,-20,-20,6.7892,33.3
8034,2029.040771,850,-3539.87,3241.6,35.4,106.6518,0.4446,0.01,-20,-20,6.7887,33.3
8035,2029.048462,850,-3540.97,3241.9,35.41,106.6429,0.4448,0.0101,-20,-20,6.7882,33.27
8036,2029.056152,850,-3541.19,3242.1,35.41,106.6485,0.4448,0.01,-20,-20,6.7877,33.35
8037,2029.06189,850,-3541.69,3241.9,35.42,106.631,0.4449,0.0102,-20,-20,6.7873,33.34
8038,2029.06958,849.9,-3542.3,3242.6,35.42,106.6442,0.445,0.01,-20,-20,6.7868,33.4
8039,2029.077271,850,-3542.74,3242,35.43,106.6184,0.4451,0.0102,-20,-20,6.7863,33.33
8040,2029.084961,850,-3543.35,3242.7,35.43,106.6315,0.4451,0.0099,-20,-20,6.7858,33.38
8041,2029.09082,849.9,-3543.29,3243,35.43,106.6417,0.4451,0.0101,-20,-20,6.7855,33.43
8042,2029.098511,849.9,-3543.68,3243.1,35.44,106.6399,0.4452,0.01,-20,-20,6.785,33.52
8043,2029.106201,849.9,-3544.67,3243.3,35.45,106.6281,0.4454,0.0099,-20,-20,6.7845,33.5
8044,2029.113892,849.9,-3545.17,3243.3,35.45,106.6199,0.4454,0.0101,-20,-20,6.784,33.55
8045,2029.119751,849.9,-3545.06,3243.8,35.45,106.6403,0.4454,0.0099,-20,-20,6.7836,33.63
8046,2029.127441,849.9,-3546.38,3244.3,35.46,106.6323,0.4456,0.0099,-20,-20,6.7831,33.41
8047,2029.135132,850.1,-3546.32,3244.4,35.46,106.6378,0.4456,0.0098,-20,-20,6.7826,33.37
8048,2029.142822,850.1,-3546.49,3244.7,35.46,106.6443,0.4456,0.0098,-20,-20,6.7822,33.37
8049,2029.14856,850,-3547.21,3243.3,35.47,106.5862,0.4457,0.0099,-20,-20,6.7818,33.31
8050,2029.15625,850,-3547.81,3244.3,35.48,106.6086,0.4458,0.0098,-20,-20,6.7813,33.27
8051,2029.16394,850,-3548.37,3245.1,35.48,106.6272,0.4459,0.0098,-20,-20,6.7808,33.31
8052,2029.171631,850,-3548.75,3244.5,35.49,106.6023,0.446,0.0097,-20,-20,6.7803,33.24
8053,2029.177368,850,-3549.08,3244.7,35.49,106.6015,0.446,0.0097,-20,-20,6.78,33.16
8054,2029.185181,850,-3549.41,3244.8,35.49,106.6007,0.4461,0.0096,-20,-20,6.7795,33.31
8055,2029.192871,849.9,-3549.69,3244.5,35.5,106.5868,0.4461,0.0098,-20,-20,6.779,33.4
8056,2029.200562,850,-3550.52,3244.5,35.51,106.5732,0.4463,0.0099,-20,-20,6.7785,33.47
8057,2029.206299,850,-3550.68,3244.7,35.51,106.5751,0.4463,0.0099,-20,-20,6.7781,33.33
8058,2029.213989,849.9,-3551.68,3244.5,35.52,106.554,0.4464,0.0101,-20,-20,6.7776,33.41
8059,2029.221802,850,-3551.79,3245.5,35.52,106.5846,0.4465,0.0099,-20,-20,6.7772,33.37
8060,2029.229492,850,-3552.28,3244.8,35.52,106.5532,0.4465,0.01,-20,-20,6.7767,33.47
8061,2029.235229,849.9,-3552.67,3245,35.53,106.5515,0.4466,0.0099,-20,-20,6.7763,33.44
8062,2029.24292,850.1,-3553.17,3244.5,35.53,106.5294,0.4467,0.01,-20,-20,6.7758,33.36
8063,2029.25061,850.1,-3553.77,3245.4,35.54,106.5471,0.4468,0.0098,-20,-20,6.7753,33.34
8064,2029.258423,850,-3554.27,3245.1,35.54,106.5297,0.4468,0.0098,-20,-20,6.7748,33.32
8065,2029.26416,850.1,-3554.65,3245.9,35.55,106.551,0.4469,0.0097,-20,-20,6.7745,33.32
8066,2029.271851,850,-3555.15,3246.1,35.55,106.5474,0.447,0.0094,-20,-20,6.774,33.29
8067,2029.279663,850,-3555.76,3245.1,35.56,106.505,0.4471,0.0094,-20,-20,6.7735,33.29
8068,2029.2854,850,-3555.76,3246.4,35.56,106.5466,0.4471,0.0091,-20,-20,6.7731,33.37
8069,2029.293091,850.1,-3556.2,3245.7,35.56,106.5162,0.4471,0.0092,-20,-20,6.7727,33.39
8070,2029.300781,850,-3556.75,3246.5,35.57,106.5348,0.4472,0.0091,-20,-20,6.7722,33.37
8071,2029.308472,850,-3557.03,3246.4,35.57,106.5257,0.4473,0.0093,-20,-20,6.7717,33.32
8072,2029.316162,850,-3557.41,3245.5,35.57,106.4915,0.4473,0.0091,-20,-20,6.7712,33.19
8073,2029.321899,850,-3557.96,3245.5,35.58,106.4824,0.4474,0.0093,-20,-20,6.7708,33.35
8074,2029.32959,850,-3558.63,3245.9,35.59,106.4854,0.4475,0.0093,-20,-20,6.7703,33.29
8075,2029.337402,850.1,-3558.85,3245.5,35.59,106.4678,0.4475,0.0094,-20,-20,6.7698,33.41
8076,2029.34314,850,-3559.34,3246.1,35.59,106.4781,0.4476,0.0096,-20,-20,6.7695,33.41
8077,2029.35083,850.1,-3559.34,3245.1,35.59,106.4458,0.4476,0.0096,-20,-20,6.769,33.26
8078,2029.358521,850.1,-3560.34,3246.9,35.6,106.4894,0.4478,0.0099,-20,-20,6.7685,33.22
8079,2029.366211,850.1,-3560.89,3245.9,35.61,106.448,0.4479,0.0098,-20,-20,6.768,33.22
8080,2029.371948,850,-3561.11,3246.4,35.61,106.4582,0.4479,0.0101,-20,-20,6.7676,33.17
8081,2029.379761,849.9,-3561.27,3245.4,35.61,106.4231,0.4479,0.01,-20,-20,6.7672,33.31
8082,2029.387451,850.1,-3562.16,3247.4,35.62,106.4731,0.4481,0.0101,-20,-20,6.7667,33.27
8083,2029.395142,850.1,-3562.65,3246.8,35.63,106.4464,0.4481,0.01,-20,-20,6.7662,33.26
8084,2029.400879,850.1,-3562.71,3245.5,35.63,106.404,0.4481,0.0101,-20,-20,6.7658,33.23
8085,2029.408569,850,-3563.65,3246.9,35.64,106.4347,0.4483,0.0101,-20,-20,6.7653,33.17
8086,2029.416382,850,-3564.2,3246.6,35.64,106.4163,0.4484,0.01,-20,-20,6.7648,33.27
8087,2029.424072,850.1,-3564.58,3246.6,35.65,106.4099,0.4484,0.01,-20,-20,6.7643,33.22
8088,2029.42981,850,-3564.75,3247.4,35.65,106.4303,0.4485,0.0099,-20,-20,6.764,33.16
8089,2029.4375,850,-3565.3,3247.1,35.65,106.4119,0.4486,0.0098,-20,-20,6.7635,33.22
8090,2029.44519,850.1,-3565.85,3246.9,35.66,106.3982,0.4486,0.0099,-20,-20,6.763,33.18
8091,2029.452881,850.1,-3566.02,3247.8,35.66,106.4231,0.4487,0.0098,-20,-20,6.7625,33.15
8092,2029.45874,850,-3566.74,3246.6,35.67,106.3743,0.4488,0.0098,-20,-20,6.7622,33.32
8093,2029.466431,850.1,-3567.23,3247.6,35.67,106.3984,0.4489,0.0097,-20,-20,6.7617,33.18
8094,2029.474121,850,-3567.51,3247.9,35.68,106.4031,0.4489,0.0097,-20,-20,6.7612,33.25
8095,2029.481812,850.1,-3568.45,3247.4,35.68,106.3691,0.449,0.0098,-20,-20,6.7607,33.18
8096,2029.487549,850.1,-3568.28,3247.2,35.68,106.3673,0.449,0.0098,-20,-20,6.7604,33.04
8097,2029.495239,850.1,-3568.94,3247.4,35.69,106.3609,0.4491,0.01,-20,-20,6.7599,33.09
8098,2029.50293,850.1,-3569.49,3246.5,35.69,106.3241,0.4492,0.01,-20,-20,6.7594,33.32
8099,2029.51062,850.2,-3569.88,3246.9,35.7,106.3316,0.4493,0.0102,-20,-20,6.7589,33.26
8100,2029.516479,850.1,-3569.99,3247.2,35.7,106.339,0.4493,0.0102,-20,-20,6.7585,33.2
8101,2029.52417,850.1,-3570.6,3247.2,35.71,106.3289,0.4494,0.0103,-20,-20,6.7581,33.11
8102,2029.53186,850,-3571.54,3247.6,35.72,106.3273,0.4495,0.0104,-20,-20,6.7576,33.17
8103,2029.539551,850,-3571.76,3247.4,35.72,106.3144,0.4496,0.0103,-20,-20,6.7571,33.22
8104,2029.545288,850,-3572.58,3246.9,35.73,106.2869,0.4497,0.0104,-20,-20,6.7567,33.34
8105,2029.552979,849.9,-3572.86,3246.9,35.73,106.2823,0.4497,0.0102,-20,-20,6.7562,33.41
8106,2029.560669,849.9,-3573.47,3247.2,35.73,106.2815,0.4498,0.01,-20,-20,6.7558,33.45
8107,2029.568481,849.9,-3574.13,3247.6,35.74,106.2844,0.4499,0.0099,-20,-20,6.7553,33.37
8108,2029.574219,849.9,-3573.91,3248.2,35.74,106.3065,0.4499,0.0098,-20,-20,6.7549,33.41
8109,2029.581909,850,-3574.4,3247.8,35.74,106.2844,0.45,0.0095,-20,-20,6.7544,33.25
8110,2029.5896,850,-3575.29,3247.5,35.75,106.2606,0.4501,0.0095,-20,-20,6.754,33.27
8111,2029.59729,849.9,-3575.34,3247.4,35.75,106.2551,0.4501,0.0094,-20,-20,6.7535,33.34
8112,2029.603149,849.9,-3575.89,3247.6,35.76,106.2552,0.4502,0.0095,-20,-20,6.7531,33.38
8113,2029.61084,850,-3576.28,3248.2,35.76,106.2672,0.4503,0.0094,-20,-20,6.7526,33.35
8114,2029.61853,850,-3576.72,3248.8,35.77,106.2783,0.4503,0.0095,-20,-20,6.7521,33.27
8115,2029.62439,850,-3577.22,3249.2,35.77,106.2839,0.4504,0.0094,-20,-20,6.7518,33.26
8116,2029.63208,850.1,-3577.55,3247.9,35.78,106.237,0.4505,0.0097,-20,-20,6.7513,33.26
8117,2029.639771,850,-3578.04,3248.3,35.78,106.2426,0.4505,0.0097,-20,-20,6.7508,33.31
8118,2029.647461,850,-3578.32,3249.5,35.78,106.2749,0.4506,0.0098,-20,-20,6.7503,33.27
8119,2029.653198,849.9,-3579.2,3249.7,35.79,106.2695,0.4507,0.0098,-20,-20,6.7499,33.25
8120,2029.660889,850,-3579.48,3249.6,35.79,106.2603,0.4508,0.0098,-20,-20,6.7494,33.24
8121,2029.668579,850,-3580.14,3250.7,35.8,106.2862,0.4509,0.0099,-20,-20,6.7489,33.31
8122,2029.67627,850,-3580.58,3252.1,35.81,106.3249,0.4509,0.0098,-20,-20,6.7485,33.31
8123,2029.682007,850,-3580.69,3250.7,35.81,106.277,0.4509,0.0098,-20,-20,6.7481,33.33
8124,2029.689819,850.1,-3580.91,3252.6,35.81,106.3332,0.451,0.0099,-20,-20,6.7476,33.27
8125,2029.69751,850,-3581.8,3252.1,35.82,106.3048,0.4511,0.0099,-20,-20,6.7471,33.18
8126,2029.7052,850,-3582.02,3252.6,35.82,106.3149,0.4512,0.0101,-20,-20,6.7466,33.1
8127,2029.710938,850,-3582.46,3253.7,35.82,106.3444,0.4512,0.0101,-20,-20,6.7462,33.28
8128,2029.71875,850,-3583.18,3253.7,35.83,106.3326,0.4513,0.0102,-20,-20,6.7457,33.36
8129,2029.72644,850,-3583.95,3253.1,35.84,106.3014,0.4515,0.0101,-20,-20,6.7452,33.28
8130,2029.734131,850,-3584.11,3253.8,35.84,106.3216,0.4515,0.0101,-20,-20,6.7448,33.26
8131,2029.739868,850,-3584.66,3254.1,35.85,106.3217,0.4516,0.0102,-20,-20,6.7444,33.34
8132,2029.747681,850,-3584.89,3253.1,35.85,106.2858,0.4516,0.01,-20,-20,6.7439,33.41
8133,2029.755371,850,-3585.71,3254.3,35.86,106.3089,0.4517,0.0101,-20,-20,6.7434,33.4
8134,2029.763062,850,-3585.88,3255,35.86,106.3292,0.4518,0.0099,-20,-20,6.7429,33.35
8135,2029.768799,849.9,-3586.54,3255,35.87,106.3182,0.4519,0.01,-20,-20,6.7425,33.4
8136,2029.776489,849.9,-3586.76,3254.1,35.87,106.2869,0.4519,0.0097,-20,-20,6.7421,33.41
8137,2029.78418,849.9,-3587.31,3254.1,35.87,106.2778,0.452,0.0098,-20,-20,6.7416,33.4
8138,2029.79187,849.9,-3587.75,3254.4,35.88,106.2797,0.452,0.0096,-20,-20,6.7411,33.42
8139,2029.797729,849.9,-3587.97,3254.3,35.88,106.2714,0.4521,0.0097,-20,-20,6.7408,33.38
8140,2029.80542,850,-3588.86,3253.8,35.89,106.243,0.4522,0.0097,-20,-20,6.7403,33.46
8141,2029.81311,850,-3588.91,3254.1,35.89,106.2513,0.4522,0.0096,-20,-20,6.7398,33.51
8142,2029.820801,850,-3589.85,3253.5,35.9,106.2173,0.4524,0.0095,-20,-20,6.7393,33.45
8143,2029.82666,850,-3590.13,3253.7,35.9,106.2174,0.4524,0.0095,-20,-20,6.739,33.42
8144,2029.834351,850,-3590.29,3253.3,35.9,106.2008,0.4524,0.0094,-20,-20,6.7385,33.23
8145,2029.842041,850.1,-3591.01,3253.4,35.91,106.1936,0.4526,0.0094,-20,-20,6.738,33.19
8146,2029.849731,850,-3591.23,3253.8,35.91,106.2037,0.4526,0.0094,-20,-20,6.7375,33.26
8147,2029.855469,850,-3591.56,3254.1,35.92,106.2074,0.4526,0.0095,-20,-20,6.7372,33.3
8148,2029.863281,850.1,-3592.39,3252.7,35.92,106.1477,0.4528,0.0096,-20,-20,6.7367,33.26
8149,2029.870972,850.1,-3592.17,3253.4,35.92,106.1744,0.4527,0.0097,-20,-20,6.7362,33.28
8150,2029.876709,850.1,-3592.94,3253.5,35.93,106.1661,0.4529,0.0099,-20,-20,6.7358,33.31
8151,2029.884399,850.1,-3593.38,3254.3,35.93,106.1818,0.4529,0.0101,-20,-20,6.7353,33.2
8152,2029.89209,850.1,-3594.04,3254.1,35.94,106.1662,0.453,0.0102,-20,-20,6.7349,33.16
8153,2029.89978,850,-3594.32,3254.1,35.94,106.1617,0.4531,0.0103,-20,-20,6.7344,33.21
8154,2029.90564,850.1,-3594.81,3253.7,35.95,106.1397,0.4531,0.0104,-20,-20,6.734,33.19
8155,2029.91333,850,-3595.59,3254.3,35.96,106.1452,0.4533,0.0104,-20,-20,6.7335,33.24
8156,2029.921021,850,-3596.03,3254.7,35.96,106.1517,0.4533,0.0103,-20,-20,6.7331,33.11
8157,2029.928711,850,-3596.47,3255,35.96,106.1536,0.4534,0.0102,-20,-20,6.7326,33.24
8158,2029.93457,850,-3597.02,3253.8,35.97,106.1077,0.4535,0.0099,-20,-20,6.7322,33.36
8159,2029.942261,850,-3597.52,3255,35.98,106.1362,0.4536,0.0098,-20,-20,6.7317,33.31
8160,2029.949951,850,-3598.13,3254.5,35.98,106.1124,0.4537,0.0096,-20,-20,6.7312,33.23
8161,2029.957642,850,-3597.85,3255.8,35.98,106.1582,0.4536,0.0094,-20,-20,6.7308,33.31
8162,2029.963379,850.1,-3598.57,3255.1,35.99,106.1234,0.4537,0.0094,-20,-20,6.7304,33.3
8163,2029.971069,850,-3599.01,3255,35.99,106.1115,0.4538,0.0093,-20,-20,6.7299,33.24
8164,2029.978882,850,-3599.28,3255.2,35.99,106.1161,0.4538,0.0095,-20,-20,6.7294,33.27
8165,2029.986572,850,-3599.72,3255.7,36,106.1226,0.4539,0.0095,-20,-20,6.7289,33.36
8166,2029.99231,850,-3600.22,3255.4,36,106.1051,0.454,0.0096,-20,-20,6.7286,33.39
8167,2030,849.9,-3600.83,3256.9,36.01,106.1455,0.4541,0.0096,-20,-20,6.7281,33.35
8168,2030.007813,850,-3601.43,3257.8,36.01,106.163,0.4542,0.0098,-20,-20,6.7276,33.39
8169,2030.015503,850,-3601.55,3257.3,36.02,106.1474,0.4542,0.0098,-20,-20,6.7271,33.34
8170,2030.02124,850,-3602.15,3257.1,36.02,106.1282,0.4543,0.0098,-20,-20,6.7267,33.32
8171,2030.028931,850,-3602.7,3258.3,36.03,106.1603,0.4544,0.0098,-20,-20,6.7262,33.34
8172,2030.036743,850,-3603.26,3257.8,36.03,106.1328,0.4545,0.0099,-20,-20,6.7257,33.33
8173,2030.044434,849.9,-3603.59,3258.1,36.04,106.1365,0.4545,0.0099,-20,-20,6.7253,33.48
8174,2030.050171,849.9,-3603.92,3258.6,36.04,106.1493,0.4546,0.0099,-20,-20,6.7249,33.44
8175,2030.057861,849.9,-3604.3,3258.8,36.04,106.1475,0.4546,0.0098,-20,-20,6.7244,33.49
8176,2030.065552,850,-3604.91,3258.3,36.05,106.1237,0.4547,0.0098,-20,-20,6.7239,33.24
8177,2030.071411,850,-3605.19,3259.9,36.05,106.1695,0.4548,0.0099,-20,-20,6.7235,33.29
8178,2030.079102,850,-3605.63,3260.3,36.06,106.176,0.4548,0.0099,-20,-20,6.723,33.35
8179,2030.086792,850,-3606.23,3258.8,36.06,106.1155,0.4549,0.01,-20,-20,6.7226,33.3
8180,2030.094482,850,-3606.68,3261,36.07,106.1815,0.455,0.0099,-20,-20,6.7221,33.37
8181,2030.10022,850.1,-3607.28,3260,36.07,106.1393,0.4551,0.01,-20,-20,6.7217,33.35
8182,2030.108032,850,-3607.83,3259.6,36.08,106.1164,0.4552,0.0099,-20,-20,6.7212,33.34
8183,2030.115723,849.9,-3607.89,3260,36.08,106.1292,0.4552,0.0099,-20,-20,6.7208,33.26
8184,2030.123413,850,-3608.66,3259.3,36.09,106.0935,0.4553,0.01,-20,-20,6.7203,33.33
8185,2030.12915,850,-3608.83,3260,36.09,106.1137,0.4553,0.0098,-20,-20,6.7199,33.36
8186,2030.136841,849.9,-3609.6,3259.5,36.1,106.0825,0.4555,0.01,-20,-20,6.7194,33.44
8187,2030.144653,849.9,-3609.71,3258.3,36.1,106.044,0.4555,0.0098,-20,-20,6.719,33.46
8188,2030.152344,849.9,-3610.43,3259.2,36.1,106.0596,0.4556,0.01,-20,-20,6.7185,33.53
8189,2030.158081,849.9,-3610.81,3260.6,36.11,106.099,0.4556,0.0097,-20,-20,6.7181,33.55
8190,2030.165771,850,-3611.2,3259.3,36.11,106.0514,0.4557,0.01,-20,-20,6.7176,33.43
8191,2030.173462,850,-3611.75,3259.2,36.12,106.0376,0.4558,0.01,-20,-20,6.7172,33.36
8192,2030.181152,850,-3611.97,3259.7,36.12,106.0523,0.4558,0.01,-20,-20,6.7167,33.35
8193,2030.187012,850,-3612.91,3258.8,36.13,106.0047,0.456,0.01,-20,-20,6.7163,33.29
8194,2030.194702,850,-3612.96,3259.6,36.13,106.0312,0.456,0.0098,-20,-20,6.7158,33.44
8195,2030.202393,850,-3613.63,3259.7,36.14,106.0248,0.4561,0.01,-20,-20,6.7154,33.43
8196,2030.210083,850,-3614.01,3260.4,36.14,106.0413,0.4562,0.0099,-20,-20,6.7149,33.32
8197,2030.21582,850.1,-3614.34,3260.6,36.14,106.0404,0.4562,0.0099,-20,-20,6.7145,33.34
8198,2030.223511,849.9,-3615.12,3260.6,36.15,106.0276,0.4563,0.0097,-20,-20,6.714,33.3
8199,2030.231323,850,-3615.5,3259.7,36.16,105.9937,0.4564,0.0098,-20,-20,6.7135,33.44
8200,2030.239014,850,-3615.94,3260,36.16,105.9955,0.4565,0.0097,-20,-20,6.7131,33.46
8201,2030.244751,849.9,-3616.38,3259.5,36.16,105.9699,0.4565,0.0098,-20,-20,6.7127,33.33
8202,2030.252441,850,-3616.11,3260.7,36.16,106.0156,0.4565,0.0098,-20,-20,6.7122,33.22
8203,2030.260132,850.1,-3617.16,3261.4,36.17,106.0211,0.4566,0.0098,-20,-20,6.7117,33.21
8204,2030.267944,850,-3617.98,3261.3,36.18,106.0028,0.4568,0.0099,-20,-20,6.7113,33.29
8205,2030.273682,850.1,-3617.71,3261.6,36.18,106.0165,0.4567,0.0099,-20,-20,6.7109,33.33
8206,2030.281372,850.1,-3618.59,3260.9,36.19,105.979,0.4569,0.01,-20,-20,6.7104,33.16
8207,2030.289063,850.1,-3619.03,3261.6,36.19,105.9945,0.4569,0.01,-20,-20,6.7099,33.23
8208,2030.296753,850.1,-3619.53,3262,36.2,106,0.457,0.0099,-20,-20,6.7094,33.1
8209,2030.30249,850.1,-3620.14,3261.3,36.2,105.9671,0.4571,0.0099,-20,-20,6.7091,33.15
8210,2030.310303,850.2,-3620.3,3261.7,36.2,105.9781,0.4571,0.0099,-20,-20,6.7086,33.14
8211,2030.317871,850.2,-3620.91,3262.7,36.21,106,0.4572,0.0098,-20,-20,6.7081,33.16
8212,2030.32373,850.1,-3621.29,3261.4,36.21,105.9524,0.4573,0.0098,-20,-20,6.7078,33.13
8213,2030.331421,850.1,-3621.52,3262.4,36.22,105.9808,0.4573,0.0097,-20,-20,6.7073,33.16
8214,2030.339111,850,-3622.23,3262.4,36.22,105.9688,0.4574,0.0096,-20,-20,6.7068,33.18
8215,2030.346802,850.1,-3622.56,3262,36.23,105.9496,0.4575,0.0096,-20,-20,6.7063,33.19
8216,2030.354492,850,-3623.23,3261.9,36.23,105.934,0.4576,0.0097,-20,-20,6.7058,33.23
8217,2030.360352,850.1,-3623.34,3263,36.23,105.9688,0.4576,0.0097,-20,-20,6.7055,33.2
8218,2030.368042,850.1,-3623.72,3262.1,36.24,105.9349,0.4577,0.0098,-20,-20,6.705,33.08
8219,2030.375732,850.1,-3624.38,3263.5,36.24,105.9697,0.4578,0.0097,-20,-20,6.7045,33.17
8220,2030.38147,850.1,-3624.88,3263,36.25,105.9431,0.4579,0.0097,-20,-20,6.7041,33.19
8221,2030.38916,850.1,-3625.43,3263,36.25,105.934,0.4579,0.0097,-20,-20,6.7036,33.12
8222,2030.396851,850,-3625.65,3263,36.26,105.9303,0.458,0.0097,-20,-20,6.7032,33.3
8223,2030.404541,850.1,-3626.26,3262.7,36.26,105.9111,0.4581,0.0097,-20,-20,6.7027,33.26
8224,2030.4104,850,-3626.59,3262.1,36.27,105.8873,0.4581,0.0096,-20,-20,6.7023,33.29
8225,2030.418091,850,-3626.98,3263.7,36.27,105.9311,0.4582,0.0096,-20,-20,6.7018,33.32
8226,2030.425781,850,-3627.75,3263.7,36.28,105.9183,0.4583,0.0096,-20,-20,6.7014,33.28
8227,2030.433472,850,-3627.91,3263.4,36.28,105.9064,0.4583,0.0096,-20,-20,6.7009,33.41
8228,2030.439209,849.9,-3628.14,3263.3,36.28,105.8982,0.4584,0.0096,-20,-20,6.7005,33.37
8229,2030.447021,849.8,-3628.58,3264.1,36.29,105.9182,0.4584,0.0097,-20,-20,6.7,33.41
8230,2030.45459,849.9,-3629.02,3263.5,36.29,105.8926,0.4585,0.0097,-20,-20,6.6995,33.42
8231,2030.46228,849.8,-3629.85,3264.9,36.3,105.9246,0.4586,0.0099,-20,-20,6.6991,33.51
8232,2030.46814,849.9,-3630.12,3264.8,36.3,105.9154,0.4587,0.01,-20,-20,6.6987,33.42
8233,2030.47583,849.9,-3630.62,3264.5,36.31,105.898,0.4588,0.0099,-20,-20,6.6982,33.4
8234,2030.483521,850,-3631.5,3264.5,36.31,105.8833,0.4589,0.0099,-20,-20,6.6977,33.28
8235,2030.491333,849.9,-3631.28,3264.8,36.31,105.8961,0.4589,0.0098,-20,-20,6.6972,33.44
8236,2030.49707,849.9,-3632.05,3264.7,36.32,105.8787,0.459,0.0099,-20,-20,6.6969,33.31
8237,2030.504761,850.1,-3632.49,3264.9,36.32,105.8805,0.459,0.0098,-20,-20,6.6964,33.34
8238,2030.512451,850,-3632.71,3265.1,36.33,105.8814,0.4591,0.0098,-20,-20,6.6959,33.33
8239,2030.520142,850,-3633.71,3265.1,36.34,105.8649,0.4592,0.0097,-20,-20,6.6954,33.31
8240,2030.525879,850,-3633.71,3265.1,36.34,105.8649,0.4592,0.0097,-20,-20,6.6951,33.28
8241,2030.533691,850,-3634.09,3265.5,36.34,105.8722,0.4593,0.0097,-20,-20,6.6946,33.19
8242,2030.541382,850,-3634.64,3265.8,36.35,105.8721,0.4594,0.0098,-20,-20,6.6941,33.22
8243,2030.549072,850,-3635.03,3265.9,36.35,105.8703,0.4594,0.0099,-20,-20,6.6936,33.21
8244,2030.55481,850,-3635.47,3266.8,36.35,105.8903,0.4595,0.0098,-20,-20,6.6933,33.28
8245,2030.5625,850,-3635.97,3265.5,36.36,105.841,0.4596,0.0099,-20,-20,6.6928,33.23
8246,2030.57019,850,-3636.69,3266.2,36.37,105.8519,0.4597,0.0099,-20,-20,6.6923,33.33
8247,2030.577881,849.9,-3636.96,3266.2,36.37,105.8473,0.4598,0.0099,-20,-20,6.6918,33.4
8248,2030.58374,850,-3637.24,3266.4,36.37,105.8473,0.4598,0.01,-20,-20,6.6915,33.36
8249,2030.591431,849.9,-3638.06,3266.8,36.38,105.8472,0.4599,0.0099,-20,-20,6.691,33.4
8250,2030.599121,849.9,-3638.4,3267.2,36.38,105.8553,0.46,0.0099,-20,-20,6.6905,33.37
8251,2030.606812,849.9,-3639.06,3266.4,36.39,105.817,0.4601,0.0099,-20,-20,6.69,33.44
8252,2030.612549,849.9,-3639.06,3267.3,36.39,105.8489,0.4601,0.0099,-20,-20,6.6897,33.32
8253,2030.620239,850,-3639.39,3267.5,36.39,105.8479,0.4601,0.0099,-20,-20,6.6892,33.35
8254,2030.62793,850,-3639.89,3267.3,36.4,105.8351,0.4602,0.0098,-20,-20,6.6887,33.27
8255,2030.633789,850,-3640.55,3266.9,36.41,105.8104,0.4603,0.0099,-20,-20,6.6883,33.28
8256,2030.641479,849.9,-3641.21,3267.9,36.41,105.8313,0.4604,0.0099,-20,-20,6.6879,33.41
8257,2030.64917,849.9,-3641.54,3268.5,36.42,105.8441,0.4605,0.0098,-20,-20,6.6874,33.38
8258,2030.65686,850,-3641.93,3267.9,36.42,105.8194,0.4605,0.0098,-20,-20,6.6869,33.41
8259,2030.662598,850,-3642.42,3268.2,36.42,105.8202,0.4606,0.0097,-20,-20,6.6865,33.31
8260,2030.670288,849.9,-3642.86,3267.5,36.43,105.7901,0.4607,0.0097,-20,-20,6.6861,33.43
8261,2030.677979,849.9,-3643.36,3267.2,36.43,105.7727,0.4608,0.0097,-20,-20,6.6856,33.47
8262,2030.685791,849.9,-3643.58,3267.6,36.44,105.7827,0.4608,0.0098,-20,-20,6.6851,33.34
8263,2030.691528,850.1,-3644.08,3268.2,36.44,105.7927,0.4609,0.0098,-20,-20,6.6847,33.29
8264,2030.699219,850,-3644.52,3266.8,36.45,105.7398,0.4609,0.0097,-20,-20,6.6843,33.38
8265,2030.707031,850,-3644.85,3268.3,36.45,105.7844,0.461,0.0097,-20,-20,6.6838,33.41
8266,2030.714722,850,-3645.46,3268.5,36.45,105.7789,0.4611,0.0098,-20,-20,6.6833,33.44
8267,2030.720459,850,-3646.06,3268.2,36.46,105.7596,0.4612,0.0099,-20,-20,6.6829,33.29
8268,2030.728149,850,-3646.34,3268,36.46,105.7505,0.4612,0.0098,-20,-20,6.6825,33.27
8269,2030.73584,850,-3646.78,3267.9,36.47,105.7386,0.4613,0.0099,-20,-20,6.682,33.35
8270,2030.74353,850,-3647.5,3268.5,36.47,105.7449,0.4614,0.0097,-20,-20,6.6815,33.42
